,iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
43402,2006,11,7,0,186,6,207,864,7.716666,81.700188,3.0,0,0.0,1,0,3,3,974,186.0,0,6,0.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
52286,2012,6,13,0,95,10,23,107,33.31065,44.038208,1.0,1,1.0,1,0,3,3,12,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
41940,2005,4,15,0,95,10,24,108,33.303566,44.371773,1.0,0,0.0,1,1,3,7,204,167.0,0,6,1.0,-9,0.0,Al-Qaida in Iraq
57540,2013,11,26,0,228,10,42,149,15.325443,44.211895,1.0,0,0.0,1,0,2,1,257,35.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
16935,1987,3,23,0,362,8,164,724,51.148407,6.357643,1.0,0,0.0,1,0,3,4,848,216.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
46709,2009,6,19,0,153,6,402,1588,34.856902,71.429936,3.0,0,0.0,1,0,3,8,1764,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
14648,1985,10,16,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,19,1068,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
59803,2014,4,28,0,92,6,101,350,24.119145,84.187981,3.0,0,0.0,1,0,2,14,1137,92.0,0,5,1.0,0,0.0,Maoists
52517,2012,7,5,0,182,11,53,189,4.120602,43.890526,1.0,1,0.0,1,0,2,4,326,65.0,0,5,11.0,1,0.0,Al-Shabaab
70261,2015,9,22,0,147,11,141,589,10.326373,6.656488,1.0,0,0.0,1,0,2,14,465,147.0,0,5,35.0,1,0.0,Fulani extremists
10946,1983,10,10,0,159,3,354,1401,-15.65083,-70.321899,1.0,0,1.0,1,0,1,8,938,159.0,0,5,1.0,0,0.0,Shining Path (SL)
16929,1987,3,22,0,145,2,329,1240,12.069311,-84.539748,1.0,0,1.0,1,0,2,4,1357,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
59905,2014,5,1,0,160,5,282,1112,16.990875,120.73286,3.0,0,0.0,1,0,2,4,1273,160.0,0,5,3.0,0,0.0,New People's Army (NPA)
45623,2008,10,18,0,92,6,101,353,23.744186,84.504429,3.0,0,0.0,1,0,2,14,518,92.0,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
14070,1985,6,15,0,183,11,13,53,-29.965819,30.882976,1.0,0,0.0,1,0,3,3,129,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
33157,1994,6,17,0,45,3,264,1072,6.242026,-75.564766,1.0,0,1.0,1,0,3,1,1221,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
74351,2016,5,11,0,228,10,39,155,16.902568,49.328913,1.0,0,0.0,0,1,1,4,240,228.0,0,6,9.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
20055,1988,7,28,0,186,6,209,871,9.338416,80.303394,1.0,0,0.0,1,0,2,4,672,92.0,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
47085,2009,9,9,0,92,6,102,384,18.446111,81.166667,1.0,0,0.0,1,0,3,3,519,92.0,0,6,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
41688,2004,11,23,0,4,6,377,1543,32.623739,65.456432,1.0,0,0.0,1,0,1,4,1723,4.0,0,5,3.0,0,0.0,Taliban
31053,1992,8,23,0,209,10,182,807,37.522653,42.452637,1.0,0,0.0,1,0,2,4,915,209.0,0,5,2.0,1,0.0,Kurdistan Workers' Party (PKK)
51708,2012,4,19,0,95,10,27,120,33.835629,44.247406,1.0,0,1.0,1,0,3,20,6,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
77693,2016,11,22,0,153,6,399,1564,34.006004,71.53743,1.0,0,0.0,1,0,3,3,250,153.0,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
12194,1984,5,12,0,183,11,13,58,-29.861824,31.008293,1.0,0,0.0,1,0,3,3,112,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
46988,2009,8,15,0,4,6,393,1542,34.346722,62.197315,1.0,0,0.0,1,0,3,6,1722,4.0,0,6,0.0,0,0.0,Taliban
63977,2014,11,13,0,4,6,381,1509,31.979603,67.05043,1.0,0,0.0,0,0,1,14,1699,4.0,0,5,0.0,0,0.0,Taliban
22244,1989,6,1,0,92,6,364,1466,30.679722,76.721944,1.0,0,0.0,1,0,1,10,1660,92.0,0,5,2.0,0,0.0,Sikh Extremists
1911,1974,11,14,0,603,8,38,714,52.405838,-1.512661,1.0,0,0.0,0,0,3,17,821,233.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
82744,2017,10,14,0,95,10,27,742,33.953178,44.206818,1.0,0,0.0,0,1,3,14,27,95.0,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
74957,2016,6,15,0,92,6,105,391,19.758767,83.19422,2.0,0,1.0,1,0,6,1,527,92.0,0,8,0.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
52325,2012,6,16,0,153,6,399,1583,33.47483,71.48759,1.0,0,0.0,1,0,3,3,250,153.0,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
51697,2012,4,19,0,182,11,57,194,3.503923,42.236244,2.0,0,0.0,1,0,1,2,323,182.0,0,9,1.0,0,0.0,Al-Shabaab
52190,2012,6,6,1,209,10,191,831,38.426625,40.670188,3.0,0,0.0,1,0,6,4,189,209.0,0,5,1.0,0,1.0,Kurdistan Workers' Party (PKK)
50623,2011,12,10,0,147,11,96,315,5.900002,5.666517,1.0,0,0.0,1,0,3,15,463,147.0,0,6,0.0,1,0.0,Boko Haram
34741,1995,10,21,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,2,1051,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
19330,1988,4,15,0,43,3,219,918,-34.170331,-70.740822,1.0,0,0.0,0,0,3,21,724,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
74319,2016,5,9,0,173,10,159,24,17.700589,43.604145,4.0,0,0.0,0,0,3,4,249,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
73749,2016,4,7,0,92,6,101,354,24.19173,86.299815,3.0,0,0.0,1,0,3,3,85,92.0,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
47518,2010,1,19,0,160,5,0,5,6.645308,122.10184,1.0,0,0.0,0,0,1,2,5,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
28490,1991,9,26,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,605,159.0,0,6,0.0,1,0.0,Shining Path (SL)
60547,2014,5,31,0,147,11,85,295,12.34494,14.183417,2.0,0,1.0,1,0,2,14,27,147.0,0,6,14.0,1,0.0,Boko Haram
20115,1988,8,7,0,92,6,364,1430,30.898024,75.860077,1.0,0,0.0,1,0,3,8,1661,92.0,0,6,0.0,1,0.0,Sikh Extremists
20345,1988,9,20,0,45,3,343,1333,3.40001,-76.23336,2.0,0,0.0,1,0,2,3,1489,45.0,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
10676,1983,8,9,0,61,2,119,528,13.85077,-88.90406,1.0,0,0.0,1,0,2,4,683,61.0,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8188,1981,11,19,0,88,2,132,550,14.060287,-88.695229,1.0,0,0.0,1,0,2,4,683,88.0,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
83017,2017,11,6,0,147,11,90,311,10.806326,13.458091,1.0,0,0.0,1,0,3,4,250,147.0,0,6,45.0,-9,0.0,Boko Haram
36639,1997,11,11,0,45,3,264,24,6.2675,-75.568611,4.0,0,0.0,1,0,1,14,1219,45.0,0,5,2.0,0,0.0,National Liberation Army of Colombia (ELN)
51953,2012,5,13,0,153,6,399,1564,34.006004,71.53743,1.0,0,0.0,1,0,3,3,1147,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
64675,2014,12,24,1,160,5,287,1131,7.308998,125.685896,1.0,0,0.0,1,0,6,3,1286,160.0,0,5,0.0,0,1.0,New People's Army (NPA)
18828,1988,1,28,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,3,345,43.0,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
60464,2014,5,26,0,147,11,87,286,11.247069,12.01246,1.0,0,1.0,1,0,2,4,249,147.0,0,5,3.0,-9,0.0,Boko Haram
27380,1991,5,28,0,98,8,71,245,41.890961,12.490069,1.0,0,0.0,1,0,3,7,365,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
25479,1990,7,27,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,2,1,1067,43.0,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
83248,2017,11,26,0,95,10,24,108,33.303566,44.371773,1.0,0,0.0,0,0,3,20,6,95.0,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
62752,2014,9,13,0,95,10,27,138,34.92485,43.491413,1.0,0,0.0,1,0,3,1,879,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
25271,1990,6,24,0,209,10,182,799,37.606967,42.748044,1.0,0,0.0,1,0,2,4,333,209.0,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
65086,2015,1,14,0,214,9,117,497,48.139713,37.643398,1.0,0,0.0,1,0,3,14,458,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
61923,2014,7,29,0,160,5,287,1158,7.837468,125.611574,2.0,0,0.0,1,0,3,4,1306,160.0,0,6,2.0,0,0.0,New People's Army (NPA)
42532,2005,12,2,0,45,3,269,1350,2.68523,-75.32598,1.0,0,0.0,1,0,2,3,1507,45.0,0,5,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
5655,1979,10,3,0,97,10,335,1280,31.771599,35.2034,1.0,0,0.0,1,0,3,14,1411,97.0,0,6,0.0,1,0.0,Palestinians
56879,2013,9,23,0,4,6,377,24,32.879882,66.150174,4.0,0,0.0,1,0,3,14,13,4.0,0,6,2.0,1,0.0,Taliban
19265,1988,3,30,0,69,8,12,52,48.856644,2.34233,1.0,0,0.0,1,0,3,7,91,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
57672,2013,12,10,0,228,10,39,24,16.930414,49.365315,4.0,0,0.0,1,0,2,4,48,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
21657,1989,3,11,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,21,670,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
29011,1991,11,15,0,92,6,106,1434,15.478569,78.483093,3.0,0,0.0,1,0,3,2,1619,92.0,0,6,2.0,1,0.0,Sikh Extremists
62657,2014,9,9,0,147,11,145,634,12.166918,6.674397,2.0,0,1.0,1,0,6,14,27,147.0,0,5,2.0,1,1.0,Fulani extremists
59507,2014,4,9,1,228,10,156,673,15.667495,43.950701,1.0,0,0.0,1,0,4,4,20,228.0,0,6,5.0,1,1.0,Houthi extremists (Ansar Allah)
81384,2017,7,13,0,95,10,28,115,36.354145,43.14357,1.0,0,1.0,1,1,3,4,48,95.0,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
18979,1988,2,17,0,43,3,216,915,-33.024705,-71.552216,2.0,0,1.0,1,0,3,21,1037,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
77351,2016,11,3,0,92,6,105,945,19.583449,83.501022,1.0,0,0.0,1,0,3,3,85,92.0,0,6,0.0,1,0.0,Maoists
13785,1985,5,11,0,92,6,366,1435,28.585836,77.153336,1.0,0,0.0,0,0,3,2,1644,92.0,0,6,0.0,0,0.0,Sikh Extremists
15867,1986,6,27,0,61,2,127,524,13.676944,-89.279722,1.0,0,0.0,1,0,1,2,679,61.0,0,5,1.0,0,0.0,Farabundo Marti National Liberation Front (FMLN)
13516,1985,3,20,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,0,0,7,1,1812,159.0,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
10110,1983,4,28,0,69,8,12,52,48.856644,2.34233,1.0,0,0.0,1,0,3,19,587,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
21394,1989,2,15,0,61,2,130,545,13.36899,-88.658074,1.0,0,0.0,1,0,3,19,697,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
60765,2014,6,10,0,228,10,40,24,15.46591,45.293941,4.0,0,1.0,1,0,3,21,231,228.0,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
81537,2017,7,20,1,160,5,0,44,6.596997,121.907486,1.0,0,1.0,1,0,6,14,63,160.0,0,5,5.0,0,1.0,Abu Sayyaf Group (ASG)
80443,2017,5,21,0,92,6,101,401,23.770186,84.417259,2.0,0,0.0,1,0,7,1,538,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
12903,1984,10,10,0,69,8,111,445,43.296482,5.36978,1.0,0,1.0,1,0,3,2,403,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
12523,1984,7,25,0,145,2,316,1199,13.564251,-86.02984,1.0,0,0.0,1,0,2,4,672,145.0,0,5,12.0,1,0.0,Nicaraguan Democratic Force (FDN)
78807,2017,2,5,0,92,6,224,928,17.806766,81.157827,1.0,0,0.0,1,0,6,14,1092,92.0,0,5,1.0,0,1.0,Maoists
43769,2007,5,24,0,4,6,375,1507,31.550039,65.45263,3.0,0,0.0,1,0,3,3,6,4.0,0,6,4.0,1,0.0,Taliban
65358,2015,1,25,0,147,11,85,287,11.840929,13.141459,1.0,0,1.0,1,0,2,14,447,147.0,0,6,32.0,-9,0.0,Boko Haram
47884,2010,4,15,0,92,6,303,1156,24.817011,93.936844,3.0,0,0.0,1,0,7,1,1304,92.0,0,8,0.0,1,0.0,New People's Army (NPA)
17585,1987,7,9,0,185,8,67,240,43.291618,-1.977903,1.0,0,0.0,1,0,3,4,388,185.0,0,6,5.0,1,0.0,Basque Fatherland and Freedom (ETA)
75668,2016,7,28,0,173,10,154,667,16.893194,42.57526,1.0,0,0.0,1,0,3,14,447,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
6648,1980,6,1,0,183,11,18,69,-26.810437,27.827077,1.0,0,1.0,1,0,3,1,115,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
27329,1991,5,22,0,61,2,119,24,13.864829,-88.7494,4.0,0,1.0,1,0,3,21,670,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
14021,1985,6,10,0,61,2,130,541,13.416667,-88.5,1.0,0,1.0,1,0,3,21,693,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
77155,2016,10,22,0,92,6,101,943,23.047112,84.541155,2.0,0,1.0,1,0,6,14,1105,92.0,0,5,1.0,0,1.0,Maoists
50107,2011,9,25,0,95,10,35,128,32.604393,44.007145,1.0,0,1.0,1,0,3,2,208,95.0,0,6,3.0,1,0.0,Al-Qaida in Iraq
36987,1998,8,4,1,45,3,264,917,6.395033,-75.259437,1.0,0,1.0,1,0,6,2,1204,45.0,0,5,1.0,0,1.0,National Liberation Army of Colombia (ELN)
77803,2016,11,27,0,153,6,401,1567,24.891115,67.143311,1.0,0,1.0,1,0,1,3,1763,153.0,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
42551,2005,12,9,0,45,3,264,1325,6.1429,-75.18417,1.0,0,0.0,1,0,3,4,1481,45.0,0,6,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
60052,2014,5,9,1,228,10,42,149,15.325443,44.211895,1.0,0,0.0,1,0,6,4,20,228.0,0,5,8.0,-9,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
64884,2015,1,4,0,228,10,39,161,14.769764,49.374268,1.0,0,0.0,1,0,2,2,250,228.0,0,5,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
14089,1985,6,18,0,61,2,123,513,13.814197,-88.34682,1.0,0,0.0,1,0,2,4,672,61.0,0,5,4.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
67678,2015,5,18,0,209,10,171,756,36.991419,35.330828,1.0,0,1.0,1,0,3,14,217,209.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
9535,1982,12,22,0,185,8,67,234,43.258434,-2.921819,1.0,0,0.0,1,0,3,1,380,217.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8956,1982,7,20,0,159,3,353,1385,-10.680652,-76.259918,1.0,0,0.0,1,0,3,21,670,159.0,0,6,1.0,1,0.0,Shining Path (SL)
28730,1991,10,20,0,92,6,364,1430,30.898024,75.860077,1.0,1,1.0,1,0,7,1,581,92.0,0,8,0.0,1,0.0,Sikh Extremists
65376,2015,1,26,0,113,10,228,1006,30.491793,18.547119,1.0,0,0.0,1,0,3,14,753,113.0,0,6,0.0,1,0.0,Muslim extremists
27048,1991,4,5,0,186,6,207,859,8.577826,81.218719,1.0,1,0.0,1,0,3,4,980,186.0,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
67828,2015,5,24,0,214,9,117,469,47.098835,37.81987,1.0,0,0.0,1,0,2,4,643,214.0,0,6,1.0,-9,0.0,Donetsk People's Republic
25335,1990,7,6,0,185,8,67,24,43.003305,-2.612578,4.0,1,1.0,1,0,3,1,383,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
32404,1994,2,3,0,45,3,264,1072,6.242026,-75.564766,1.0,0,0.0,1,0,3,8,1213,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
57069,2013,10,9,0,95,10,29,738,35.323789,43.772096,3.0,0,1.0,1,0,3,3,888,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
66503,2015,3,21,0,182,11,50,195,2.14383,45.118061,1.0,0,0.0,1,0,3,2,334,182.0,0,6,2.0,1,0.0,Al-Shabaab
13140,1984,12,9,0,69,8,111,445,43.296482,5.36978,1.0,0,0.0,1,0,3,3,608,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
65081,2015,1,14,0,214,9,117,476,47.805,37.576667,1.0,0,0.0,1,0,3,4,643,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
29711,1992,2,19,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,1,3,1592,159.0,0,5,1.0,0,0.0,Shining Path (SL)
65696,2015,2,9,0,147,11,136,585,7.689167,9.250278,3.0,0,1.0,1,0,2,14,27,147.0,0,5,1.0,1,0.0,Fulani extremists
15426,1986,4,3,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,2,1807,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
23290,1989,10,4,1,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,6,10,1839,159.0,0,5,1.0,0,1.0,Tupac Amaru Revolutionary Movement (MRTA)
21348,1989,2,9,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1824,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
66555,2015,3,25,1,4,6,394,1532,33.239717,65.45986,3.0,0,0.0,1,0,6,14,1712,4.0,0,5,0.0,0,1.0,Taliban
5427,1979,8,4,0,185,8,67,233,43.18418,-2.473289,1.0,0,0.0,1,0,1,3,390,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
30787,1992,7,21,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,19,1544,159.0,0,6,0.0,1,0.0,Shining Path (SL)
72720,2016,2,7,0,147,11,136,636,7.296636,9.250712,2.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,1,0.0,Fulani extremists
23580,1989,10,31,0,45,3,261,24,7.946283,-72.898807,4.0,0,0.0,1,0,3,21,1246,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
24534,1990,3,27,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,4,1565,159.0,0,5,0.0,1,0.0,Shining Path (SL)
74604,2016,5,26,0,160,5,1,2,6.088221,121.109329,1.0,0,0.0,1,0,2,4,48,160.0,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
51618,2012,4,13,0,92,6,108,931,19.598623,80.226578,1.0,0,0.0,1,0,1,14,1094,92.0,0,5,1.0,0,0.0,Maoists
15140,1986,2,3,0,603,8,161,699,54.296399,-7.871465,1.0,0,0.0,1,0,3,4,789,233.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
58326,2014,1,30,0,200,10,167,1011,36.201721,37.14352,1.0,0,0.0,1,0,3,4,48,200.0,0,6,6.0,1,0.0,Muslim extremists
66373,2015,3,15,0,147,11,136,614,7.905833,7.854722,2.0,0,0.0,1,0,2,14,27,147.0,0,5,95.0,1,0.0,Fulani extremists
28234,1991,8,24,0,97,10,335,1288,31.783739,35.160804,1.0,0,0.0,0,0,3,14,1399,97.0,0,6,0.0,1,0.0,Palestinians
72658,2016,2,4,0,160,5,1,6,5.97972,121.054829,1.0,0,1.0,0,0,3,20,6,160.0,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
57724,2013,12,15,0,160,5,281,1115,10.3725,123.123611,1.0,0,0.0,1,0,7,1,1274,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
17940,1987,8,27,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,2,3,1031,43.0,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1477,1973,8,24,0,603,8,161,719,55.011562,-7.312045,1.0,0,0.0,1,0,1,14,833,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
65363,2015,1,25,0,147,11,136,629,7.894399,7.785072,1.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,0,0.0,Fulani extremists
48873,2010,11,7,0,92,6,101,364,24.168873,84.039211,1.0,0,1.0,1,0,3,2,498,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
47199,2009,10,12,0,92,6,101,354,24.179793,86.306772,3.0,0,0.0,1,0,3,19,531,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
46783,2009,7,6,0,209,10,182,786,37.248935,42.470654,1.0,0,0.0,1,0,3,19,908,209.0,0,6,4.0,-9,0.0,Kurdistan Workers' Party (PKK)
21833,1989,4,5,0,61,2,121,511,13.69288,-89.199161,1.0,0,1.0,1,0,3,1,703,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
13594,1985,4,11,0,43,3,217,913,-33.366238,-70.505302,1.0,0,1.0,1,0,3,19,56,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
62193,2014,8,13,0,45,3,270,1090,6.33336,-71.48332,2.0,0,0.0,1,0,3,21,1235,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
70303,2015,9,25,0,173,10,154,681,16.800006,43.149996,2.0,0,1.0,1,0,3,3,258,173.0,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
38496,2000,10,12,1,59,3,347,1349,-0.879091,-76.085601,4.0,0,0.0,1,0,6,1,1505,999.0,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
54205,2013,1,7,0,147,11,92,307,11.974328,8.50026,1.0,0,0.0,1,0,2,15,198,147.0,0,5,3.0,0,0.0,Boko Haram
17977,1987,9,2,0,186,6,207,853,8.457907,81.268402,1.0,0,1.0,1,0,7,1,1171,186.0,0,8,0.0,1,0.0,Muslim extremists
64180,2014,11,26,0,214,9,117,468,47.981647,37.762325,1.0,0,0.0,1,0,2,4,646,214.0,0,6,2.0,1,0.0,Donetsk People's Republic
14852,1985,12,2,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,4,1035,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
79121,2017,2,24,0,200,10,167,744,36.432888,37.442127,1.0,0,0.0,1,1,3,17,878,200.0,0,6,78.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
12946,1984,10,20,0,145,2,322,1210,11.949718,-86.128692,1.0,1,0.0,1,0,2,14,1341,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
56838,2013,9,18,0,147,11,87,286,11.247069,12.01246,1.0,0,0.0,1,0,2,14,458,147.0,0,5,1.0,-9,0.0,Boko Haram
47212,2009,10,13,0,92,6,101,362,23.982774,86.030013,1.0,0,0.0,1,0,2,19,496,92.0,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
17256,1987,5,17,0,61,2,121,518,13.69288,-89.199161,1.0,0,0.0,1,0,1,4,676,61.0,0,5,1.0,0,0.0,Farabundo Marti National Liberation Front (FMLN)
47897,2010,4,19,0,153,6,402,1597,33.908578,71.070055,3.0,0,0.0,1,0,6,3,1776,153.0,0,5,0.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
61622,2014,7,16,0,214,9,117,489,48.327225,38.025673,1.0,1,0.0,1,0,3,4,653,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
57120,2013,10,15,0,4,6,393,1541,34.283333,62.616667,3.0,0,0.0,1,0,3,14,177,4.0,0,6,0.0,1,0.0,Taliban
5224,1979,5,31,0,69,8,110,52,48.856644,2.34233,1.0,0,0.0,1,0,3,14,592,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
55290,2013,4,28,1,160,5,283,1157,7.373618,125.949926,1.0,0,0.0,1,0,6,3,1305,160.0,0,5,1.0,0,1.0,New People's Army (NPA)
30716,1992,7,12,0,209,10,182,834,37.340288,41.892628,1.0,1,0.0,1,0,2,19,937,209.0,0,5,3.0,1,0.0,Kurdistan Workers' Party (PKK)
36828,1998,3,9,0,186,6,207,859,8.577826,81.218719,1.0,0,0.0,1,0,3,3,976,186.0,0,6,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
14948,1985,12,24,0,159,3,404,1625,-12.050934,-77.126044,1.0,0,0.0,1,0,3,1,399,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
19370,1988,4,22,0,69,8,109,449,42.567651,8.757222,1.0,0,0.0,1,0,3,1,205,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
78859,2017,2,8,0,92,6,106,376,18.13776,82.686184,2.0,0,0.0,1,0,6,14,509,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
52327,2012,6,16,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,0,3,14,182,95.0,0,6,14.0,0,0.0,Al-Qaida in Iraq
63530,2014,10,18,1,147,11,90,327,10.645108,13.484032,1.0,0,1.0,1,0,6,14,27,147.0,0,8,1.0,1,1.0,Boko Haram
28007,1991,8,1,0,155,10,333,1285,31.907141,35.198219,1.0,0,0.0,1,0,1,14,1401,155.0,0,5,1.0,0,0.0,Palestinians
15515,1986,4,23,0,69,8,109,443,42.699997,9.447317,1.0,0,0.0,1,0,3,18,589,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
